doc_id,Disease,Question
11749,Đau Đầu Sau Gáy,"Tôi hiện đang có các triệu chứng như đau đầu sau gáy và rối loạn thị giác. Tôi có thể đang bị bệnh gì?
"
11750,Đau Đầu Sau Gáy,"Tôi đang cảm thấy đau đầu sau gáy kèm rối loạn tâm lý. Tôi có thể đang bị bệnh gì?
"
11751,Đau Đầu Sau Gáy,"Tôi hay bị đau đầu sau gáy và muốn biết mức độ nguy hiểm. Tôi có thể đang bị bệnh gì?
"
11752,Đau Đầu Sau Gáy,"Tôi hiện đang có các triệu chứng như đau đầu sau gáy và lo lắng về bệnh mạn tính. Tôi có thể đang bị bệnh gì?
"
11753,Đau Đầu Sau Gáy,"Tôi đang cảm thấy đau đầu sau gáy và muốn biết có phải bệnh lý ác tính hay không. Tôi có thể đang bị bệnh gì?
"
11754,Đau Đầu Sau Gáy,"Tôi hay bị đau đầu sau gáy và muốn biết cách điều trị. Tôi có thể đang bị bệnh gì?
"
11755,Đau Đầu Sau Gáy,"Tôi hiện đang có các triệu chứng như đau đầu sau gáy và muốn biết cách phòng ngừa. Tôi có thể đang bị bệnh gì?
"
11756,Đau Đầu Sau Gáy,"Tôi đang cảm thấy đau đầu sau gáy và muốn biết khi nào cần đi khám. Tôi có thể đang bị bệnh gì?
"
11757,Đau Đầu Sau Gáy,"Tôi hay bị đau đầu sau gáy và muốn biết cách chăm sóc bản thân. Tôi có thể đang bị bệnh gì?
"
11758,Đau Đầu Sau Gáy,"Tôi hiện đang có các triệu chứng như đau đầu sau gáy và muốn biết nguyên nhân. Tôi có thể đang bị bệnh gì?
"
11759,Đau Đầu Sau Gáy,Tôi đang cảm thấy đau đầu sau gáy và muốn biết yếu tố nguy cơ. Tôi có thể đang bị bệnh gì?
11760,Đau Đầu Vận Mạch,"Tôi hiện đang có các triệu chứng như đau nhói một bên đầu, buồn nôn, chóng mặt và ảnh hưởng thị lực. Tôi có thể đang bị bệnh gì?
"
11761,Đau Đầu Vận Mạch,"Tôi đang cảm thấy đau đầu dữ dội, kéo dài vài giờ đến vài ngày và lặp lại thường xuyên. Tôi có thể đang bị bệnh gì?
"
11762,Đau Đầu Vận Mạch,"Tôi hay bị đau đầu kèm theo rối loạn hormone và mất ngủ. Tôi có thể đang bị bệnh gì?
"
11763,Đau Đầu Vận Mạch,"Tôi hiện đang có các triệu chứng như đau đầu do thay đổi thời tiết và lạm dụng caffeine. Tôi có thể đang bị bệnh gì?
"
11764,Đau Đầu Vận Mạch,"Tôi đang cảm thấy đau đầu do tác dụng phụ của thuốc. Tôi có thể đang bị bệnh gì?
"
11765,Đau Đầu Vận Mạch,"Tôi hay bị đau đầu từng cụm, đau nhức vùng trên mắt hoặc thái dương. Tôi có thể đang bị bệnh gì?
"
11766,Đau Đầu Vận Mạch,"Tôi hiện đang có các triệu chứng như đau đầu dữ dội, kéo dài 30 phút đến 2 tiếng. Tôi có thể đang bị bệnh gì?
"
11767,Đau Đầu Vận Mạch,"Tôi đang cảm thấy đau đầu kèm theo đổ mồ hôi, chảy nước mắt và sưng mí mắt. Tôi có thể đang bị bệnh gì?
"
11768,Đau Đầu Vận Mạch,"Tôi hay bị đau đầu từng cụm, ngay cả vào ban đêm. Tôi có thể đang bị bệnh gì?
"
11769,Đau Đầu Vận Mạch,"Tôi hiện đang có các triệu chứng như đau đầu do cúm và cảm lạnh. Tôi có thể đang bị bệnh gì?
"
11770,Đau Đầu Vận Mạch,"Tôi đang cảm thấy đau đầu do cao huyết áp và mất ngủ. Tôi có thể đang bị bệnh gì?
"
11771,Đau Đầu Vận Mạch,"Tôi hay bị đau đầu do bệnh lý khác. Tôi có thể đang bị bệnh gì?
"
11772,Đau Đầu Vận Mạch,"Tôi hiện đang có các triệu chứng như đau đầu và muốn biết có phải do vận mạch hay không. Tôi có thể đang bị bệnh gì?
"
11773,Đau Đầu Vận Mạch,"Tôi đang cảm thấy đau đầu và muốn phân biệt với các loại đau đầu khác. Tôi có thể đang bị bệnh gì?
"
11774,Đau Đầu Vận Mạch,"Tôi hay bị đau đầu vận mạch và muốn biết cách điều trị. Tôi có thể đang bị bệnh gì?
"
11775,Đau Đầu Vận Mạch,"Tôi hiện đang có các triệu chứng như đau đầu vận mạch và muốn biết cách phòng ngừa. Tôi có thể đang bị bệnh gì?
"
11776,Đau Đầu Vận Mạch,"Tôi đang cảm thấy đau đầu vận mạch và muốn biết yếu tố nguy cơ. Tôi có thể đang bị bệnh gì?
"
11777,Đau Đầu Vận Mạch,"Tôi hay bị đau đầu vận mạch và muốn biết biến chứng. Tôi có thể đang bị bệnh gì?
"
11778,Đau Đầu Vận Mạch,"Tôi hiện đang có các triệu chứng như đau đầu vận mạch và muốn biết khi nào cần đi khám. Tôi có thể đang bị bệnh gì?
"
11779,Đau Đầu Vận Mạch,Tôi đang cảm thấy đau đầu vận mạch và muốn biết cách chăm sóc bản thân. Tôi có thể đang bị bệnh gì?
11780,Đau Đầu,"Tôi hiện đang có các triệu chứng như đau đầu từ nhẹ đến vừa, cảm giác đầu bị bó chặt như có dải băng quấn quanh. Tôi có thể đang bị bệnh gì?
"
11781,Đau Đầu,"Tôi đang cảm thấy đau đầu ở cả hai bên, kéo dài trong thời gian ngắn. Tôi có thể đang bị bệnh gì?
"
11782,Đau Đầu,"Tôi hay bị đau đầu dữ dội chỉ ở một bên, kèm theo buồn nôn và nhạy cảm với ánh sáng. Tôi có thể đang bị bệnh gì?
"
11783,Đau Đầu,"Tôi đang cảm thấy đau nhức đầu từng cơn, kéo dài vài giờ đến vài ngày và lặp lại thường xuyên. Tôi có thể đang bị bệnh gì?
"
11784,Đau Đầu,"Tôi hiện đang có các triệu chứng như đau nhức nhối phía sau mắt, kéo dài khoảng 15 phút đến 3 giờ. Tôi có thể đang bị bệnh gì?
"
11785,Đau Đầu,"Tôi đang cảm thấy đau đầu kèm theo sưng mắt, chảy nước mắt và nghẹt mũi. Tôi có thể đang bị bệnh gì?
"
11786,Đau Đầu,"Tôi hay bị đau đầu đi kèm với sụp mí mắt ở bên phần đầu bị ảnh hưởng. Tôi có thể đang bị bệnh gì?
"
11787,Đau Đầu,"Tôi hiện đang có các triệu chứng như đau đầu và cần biết cách điều trị hiệu quả. Tôi có thể đang bị bệnh gì?
"
11788,Đau Đầu,"Tôi đang cảm thấy đau đầu và muốn biết cách ngăn ngừa. Tôi có thể đang bị bệnh gì?
"
11789,Đau Đầu,"Tôi hay bị đau đỉnh đầu. Tôi có thể đang bị bệnh gì?
"
11790,Đau Đầu,"Tôi hiện đang có các triệu chứng như đau đầu và muốn biết nguyên nhân. Tôi có thể đang bị bệnh gì?
"
11791,Đau Đầu,"Tôi đang cảm thấy đau đầu và cần lưu ý những triệu chứng nào? Tôi có thể đang bị bệnh gì?
"
11792,Đau Đầu,"Tôi hay bị đau đầu và muốn biết có bao nhiêu loại đau đầu khác nhau. Tôi có thể đang bị bệnh gì?
"
11793,Đau Đầu,"Tôi hiện đang có các triệu chứng như đau đầu và muốn biết biểu hiện của từng loại. Tôi có thể đang bị bệnh gì?
"
11794,Đau Đầu,"Tôi đang cảm thấy đau đầu và muốn biết loại đau đầu phổ biến. Tôi có thể đang bị bệnh gì?
"
11795,Đau Đầu,"Tôi hay bị đau đầu và muốn xác định loại đau đầu mình đang gặp phải. Tôi có thể đang bị bệnh gì?
"
11796,Đau Đầu,"Tôi hiện đang có các triệu chứng như đau đầu và muốn biết phương án điều trị phù hợp. Tôi có thể đang bị bệnh gì?
"
11797,Đau Đầu,"Tôi đang cảm thấy đau đầu và muốn biết cách phân biệt các loại đau đầu. Tôi có thể đang bị bệnh gì?
"
11798,Đau Đầu,"Tôi hay bị đau đầu và muốn biết mức độ nghiêm trọng của từng loại. Tôi có thể đang bị bệnh gì?
"
11799,Đau Đầu,Tôi hiện đang có các triệu chứng như đau đầu và muốn biết khi nào cần đi khám bác sĩ. Tôi có thể đang bị bệnh gì?
11800,Đau Đỉnh Đầu,"Tôi hiện đang có triệu chứng đau nhói như có vật nặng đè lên đỉnh đầu. Tôi có thể đang bị bệnh gì?
"
11801,Đau Đỉnh Đầu,"Tôi đang cảm thấy đau đỉnh đầu kèm theo chóng mặt và buồn nôn. Tôi có thể đang bị bệnh gì?
"
11802,Đau Đỉnh Đầu,"Tôi hay bị đau đỉnh đầu và đau hàm cùng lúc. Tôi có thể đang bị bệnh gì?
"
11803,Đau Đỉnh Đầu,"Tôi bị đau đỉnh đầu dữ dội và kéo dài. Tôi có thể đang bị bệnh gì?
"
11804,Đau Đỉnh Đầu,"Tôi cảm thấy đau đỉnh đầu kèm theo nhạy cảm với ánh sáng. Tôi có thể đang bị bệnh gì?
"
11805,Đau Đỉnh Đầu,"Tôi hay bị đau đỉnh đầu và đau cổ. Tôi có thể đang bị bệnh gì?
"
11806,Đau Đỉnh Đầu,"Tôi bị đau đỉnh đầu kèm theo chảy máu cam. Tôi có thể đang bị bệnh gì?
"
11807,Đau Đỉnh Đầu,"Tôi cảm thấy đau đỉnh đầu và khó thở. Tôi có thể đang bị bệnh gì?
"
11808,Đau Đỉnh Đầu,"Tôi hay bị đau đỉnh đầu và rối loạn lo âu. Tôi có thể đang bị bệnh gì?
"
11809,Đau Đỉnh Đầu,"Tôi bị đau đỉnh đầu kèm theo tê bì da đầu. Tôi có thể đang bị bệnh gì?
"
11810,Đau Đỉnh Đầu,"Tôi cảm thấy đau đỉnh đầu và mờ mắt. Tôi có thể đang bị bệnh gì?
"
11811,Đau Đỉnh Đầu,"Tôi hay bị đau đỉnh đầu và ù tai. Tôi có thể đang bị bệnh gì?
"
11812,Đau Đỉnh Đầu,"Tôi bị đau đỉnh đầu kèm theo sốt. Tôi có thể đang bị bệnh gì?
"
11813,Đau Đỉnh Đầu,"Tôi cảm thấy đau đỉnh đầu và cứng cổ. Tôi có thể đang bị bệnh gì?
"
11814,Đau Đỉnh Đầu,"Tôi hay bị đau đỉnh đầu và buồn ngủ. Tôi có thể đang bị bệnh gì?
"
11815,Đau Đỉnh Đầu,"Tôi bị đau đỉnh đầu kèm theo nôn mửa. Tôi có thể đang bị bệnh gì?
"
11816,Đau Đỉnh Đầu,"Tôi cảm thấy đau đỉnh đầu và mất thăng bằng. Tôi có thể đang bị bệnh gì?
"
11817,Đau Đỉnh Đầu,"Tôi hay bị đau đỉnh đầu và đổ mồ hôi. Tôi có thể đang bị bệnh gì?
"
11818,Đau Đỉnh Đầu,"Tôi bị đau đỉnh đầu kèm theo co giật. Tôi có thể đang bị bệnh gì?
"
11819,Đau Đỉnh Đầu,Tôi cảm thấy đau đỉnh đầu và yếu cơ. Tôi có thể đang bị bệnh gì?
11820,Điều Trị Chứng Rối Loạn Tiền Mãn Kinh,"Tôi hiện đang có các triệu chứng như kinh nguyệt thất thường, khó thụ thai và hay bốc hỏa. Tôi có thể đang bị bệnh gì?
"
11821,Điều Trị Chứng Rối Loạn Tiền Mãn Kinh,"Tôi đang cảm thấy dễ tăng cân, thường xuyên đau nhức xương khớp và thay đổi tính tình thất thường. Tôi có thể đang bị bệnh gì?
"
11822,Điều Trị Chứng Rối Loạn Tiền Mãn Kinh,"Tôi hay bị khô âm đạo, giảm ham muốn tình dục và lo lắng về mật độ xương của mình. Tôi có thể đang bị bệnh gì?
"
11823,Điều Trị Chứng Rối Loạn Tiền Mãn Kinh,"Tôi hiện đang có các triệu chứng như rối loạn giấc ngủ, hay quên và cholesterol cao. Tôi có thể đang bị bệnh gì?
"
11824,Điều Trị Chứng Rối Loạn Tiền Mãn Kinh,"Tôi đang cảm thấy nóng bừng mặt, khó ngủ và dễ cáu gắt. Tôi có thể đang bị bệnh gì?
"
11825,Điều Trị Chứng Rối Loạn Tiền Mãn Kinh,"Tôi hay bị đau khớp, kinh nguyệt không đều và khó tập trung. Tôi có thể đang bị bệnh gì?
"
11826,Điều Trị Chứng Rối Loạn Tiền Mãn Kinh,"Tôi hiện đang có các triệu chứng như tăng cân, da khô và tóc rụng. Tôi có thể đang bị bệnh gì?
"
11827,Điều Trị Chứng Rối Loạn Tiền Mãn Kinh,"Tôi đang cảm thấy mệt mỏi, lo lắng và hay bị chuột rút. Tôi có thể đang bị bệnh gì?
"
11828,Điều Trị Chứng Rối Loạn Tiền Mãn Kinh,"Tôi hay bị đau đầu, chóng mặt và thay đổi thị lực. Tôi có thể đang bị bệnh gì?
"
11829,Điều Trị Chứng Rối Loạn Tiền Mãn Kinh,"Tôi hiện đang có các triệu chứng như tim đập nhanh, khó thở và đổ mồ hôi đêm. Tôi có thể đang bị bệnh gì?
"
11830,Điều Trị Chứng Rối Loạn Tiền Mãn Kinh,"Tôi đang cảm thấy buồn bã, mất hứng thú với mọi thứ và khó ngủ. Tôi có thể đang bị bệnh gì?
"
11831,Điều Trị Chứng Rối Loạn Tiền Mãn Kinh,"Tôi hay bị đau bụng kinh, kinh nguyệt ra nhiều và ngực căng tức. Tôi có thể đang bị bệnh gì?
"
11832,Điều Trị Chứng Rối Loạn Tiền Mãn Kinh,"Tôi hiện đang có các triệu chứng như khô mắt, khô miệng và giảm ham muốn tình dục. Tôi có thể đang bị bệnh gì?
"
11833,Điều Trị Chứng Rối Loạn Tiền Mãn Kinh,"Tôi đang cảm thấy da mỏng đi, dễ bị bầm tím và vết thương lâu lành. Tôi có thể đang bị bệnh gì?
"
11834,Điều Trị Chứng Rối Loạn Tiền Mãn Kinh,"Tôi hay bị nhiễm trùng đường tiết niệu, tiểu buốt và tiểu rắt. Tôi có thể đang bị bệnh gì?
"
11835,Điều Trị Chứng Rối Loạn Tiền Mãn Kinh,"Tôi hiện đang có các triệu chứng như táo bón, đầy hơi và khó tiêu. Tôi có thể đang bị bệnh gì?
"
11836,Điều Trị Chứng Rối Loạn Tiền Mãn Kinh,"Tôi đang cảm thấy thay đổi khẩu vị, thèm ăn đồ ngọt và dễ tăng cân. Tôi có thể đang bị bệnh gì?
"
11837,Điều Trị Chứng Rối Loạn Tiền Mãn Kinh,"Tôi hay bị đau lưng, đau hông và cứng khớp vào buổi sáng. Tôi có thể đang bị bệnh gì?
"
11838,Điều Trị Chứng Rối Loạn Tiền Mãn Kinh,"Tôi hiện đang có các triệu chứng như ngứa da, phát ban và da khô. Tôi có thể đang bị bệnh gì?
"
11839,Điều Trị Chứng Rối Loạn Tiền Mãn Kinh,"Tôi đang cảm thấy lo lắng về sức khỏe, dễ xúc động và hay khóc. Tôi có thể đang bị bệnh gì?"
11840,Đái Tháo Đường Thai Kỳ,"Tôi hiện đang mang thai và cảm thấy khát nước liên tục, đi tiểu nhiều lần trong ngày. Tôi có thể đang bị bệnh gì?
"
11841,Đái Tháo Đường Thai Kỳ,"Tôi đang mang thai và cảm thấy mệt mỏi, mờ mắt và tăng cân nhanh. Tôi có thể đang bị bệnh gì?
"
11842,Đái Tháo Đường Thai Kỳ,"Tôi hay ngủ ngáy khi mang thai và đi tiểu nhiều lần. Tôi có thể đang bị bệnh gì?
"
11843,Đái Tháo Đường Thai Kỳ,"Tôi thường xuyên cảm thấy khát nước và mệt mỏi khi mang thai. Tôi có thể đang bị bệnh gì?
"
11844,Đái Tháo Đường Thai Kỳ,"Tôi hiện đang mang thai và cảm thấy mờ mắt, tăng cân nhanh và đi tiểu nhiều. Tôi có thể đang bị bệnh gì?
"
11845,Đái Tháo Đường Thai Kỳ,"Tôi đang mang thai và cảm thấy mệt mỏi, ngủ ngáy và khát nước liên tục. Tôi có thể đang bị bệnh gì?
"
11846,Đái Tháo Đường Thai Kỳ,"Tôi hay đi tiểu nhiều lần và tăng cân nhanh khi mang thai. Tôi có thể đang bị bệnh gì?
"
11847,Đái Tháo Đường Thai Kỳ,"Tôi thường xuyên cảm thấy mờ mắt và mệt mỏi khi mang thai. Tôi có thể đang bị bệnh gì?
"
11848,Đái Tháo Đường Thai Kỳ,"Tôi hiện đang mang thai và cảm thấy khát nước liên tục, ngủ ngáy và tăng cân nhanh. Tôi có thể đang bị bệnh gì?
"
11849,Đái Tháo Đường Thai Kỳ,"Tôi đang mang thai và cảm thấy mệt mỏi, mờ mắt và đi tiểu nhiều. Tôi có thể đang bị bệnh gì?
"
11850,Đái Tháo Đường Thai Kỳ,"Tôi hay ngủ ngáy và khát nước liên tục khi mang thai. Tôi có thể đang bị bệnh gì?
"
11851,Đái Tháo Đường Thai Kỳ,"Tôi thường xuyên cảm thấy tăng cân nhanh và mệt mỏi khi mang thai. Tôi có thể đang bị bệnh gì?
"
11852,Đái Tháo Đường Thai Kỳ,"Tôi hiện đang mang thai và cảm thấy mờ mắt, đi tiểu nhiều và khát nước liên tục. Tôi có thể đang bị bệnh gì?
"
11853,Đái Tháo Đường Thai Kỳ,"Tôi đang mang thai và cảm thấy mệt mỏi, tăng cân nhanh và ngủ ngáy. Tôi có thể đang bị bệnh gì?
"
11854,Đái Tháo Đường Thai Kỳ,"Tôi hay đi tiểu nhiều lần và mờ mắt khi mang thai. Tôi có thể đang bị bệnh gì?
"
11855,Đái Tháo Đường Thai Kỳ,"Tôi thường xuyên cảm thấy khát nước liên tục và tăng cân nhanh khi mang thai. Tôi có thể đang bị bệnh gì?
"
11856,Đái Tháo Đường Thai Kỳ,"Tôi hiện đang mang thai và cảm thấy ngủ ngáy, mệt mỏi và đi tiểu nhiều. Tôi có thể đang bị bệnh gì?
"
11857,Đái Tháo Đường Thai Kỳ,"Tôi đang mang thai và cảm thấy khát nước liên tục, tăng cân nhanh và mờ mắt. Tôi có thể đang bị bệnh gì?
"
